GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",295937,309936,334469,287210,358935,412960
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",99597,105904,109828,93785,103006,123910
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",196340,204032,224641,193425,255929,289050
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",105157,112422,115134,114805,121482,131385
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",341099,353389,369502,385466,393958,407859
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",20867,24811,23417,23700,32093,33233
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",565999,578128,597769,658977,749380,800575
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",56486,63903,69269,83480,82300,84099
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",314208,323000,343095,349272,355568,405669
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",470442,499868,538667,542760,529029,582334
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",2485921,2594974,2683551,2725822,2992847,3209644
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",9241061,9806037,9897114,9190469,9743559,10812415
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",8303704,8852855,8927863,8322456,8856229,9924001
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",62211,68942,(D),67062,84020,72916
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",1029048,1289999,1255916,857589,965711,1140364
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",19479,20099,(D),28107,32239,30366
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",474001,515676,524441,494267,554640,636962
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",867534,917961,971945,852724,861001,1048298
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",692624,730617,789130,683413,687556,852703
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",174910,187344,182815,169311,173444,195595
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",308940,328594,341115,324612,364225,386224
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",701461,723639,744308,761667,845605,909582
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",1242589,1283129,1333525,1124580,1249555,1494082
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",70287,61769,63390,55622,64116,67718
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",1519271,1601644,1619703,1788289,1742840,1831659
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",342223,358544,379591,421019,414718,423894
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",1177048,1243100,1240112,1367269,1328122,1407765
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",772133,782589,673650,610309,659953,764165
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",367838,384950,334533,280498,293499,329755
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",59952,64878,67963,78443,80063,99877
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",344343,332761,271153,251368,286391,334533
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",740099,735506,764436,851888,886714,924338
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",54217,54191,57741,53933,58010,59777
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",685882,681315,706695,797955,828704,864561
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",269927,272292,273206,251988,290387,323937
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",29479,30797,30698,30425,40842,46821
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",240448,241496,242508,221563,249545,277116
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",226723,251015,264015,253752,255222,293392
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",937358,953182,969251,868012,887330,888414
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",1091259,1358941,(D),924652,1049732,1213280
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",1010401,1052233,1085424,1086279,1209829,1295806
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",1262068,1303228,(D),1152687,1281794,1524448
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",937822,979731,1035336,908346,925117,1116015
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",2432795,2792579,(D),2271643,2465373,2898539
 "26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",5870909,6060276,(D),6050814,6390856,7025462
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",470676136,507443675,504983674,492800819,557853889,633184566
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",432303345,467669199,464018685,449228975,512463275,585327855
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",(D),(D),(D),121584,135704,134588
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",22162965,24353842,24377371,19716234,17796518,(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",(D),8559233,8230034,7033757,8886849,(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",27811408,26651858,29098601,28715233,31024972,33616016
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",71494642,88889635,72623127,61687273,77880144,99939282
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",21593095,24188175,23600193,20991133,20108827,24381313
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",49901547,64701460,49022934,40696140,57771317,75557969
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",56721789,60881092,63221781,(D),(D),(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",23986515,24192602,24249493,25759686,30768897,33732124
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",(D),(D),(D),20117155,26812821,33038834
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",9457949,(D),(D),(D),11922543,12972510
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",69500977,75188703,79041950,86712142,100666777,(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",19805868,21387255,22115676,22742582,30297626,31969982
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",49695109,53801447,56926275,63969560,70369151,(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",65747859,70051002,74218549,70022743,(D),84683410
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",39682240,41922910,45091966,41681584,44751588,49999697
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",9337641,(D),10540329,10137189,(D),(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",16727978,(D),18586254,18203969,(D),(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",29077263,(D),(D),31274936,(D),37163796
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",4487686,(D),(D),4923845,(D),(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",24589577,(D),(D),26351091,(D),(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",(D),16070101,17715438,13809486,(D),20130837
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",(D),3979729,4556417,(D),(D),3690801
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",(D),12090373,13159021,(D),(D),16440036
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",9317363,9704811,10436293,9942173,10970515,12467422
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",38372791,39774476,40964989,43571844,45390614,47856711
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",(D),(D),(D),19837818,17932222,(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",80708304,85073694,87471274,(D),(D),(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",(D),(D),(D),27150911,35699670,(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",80952591,(D),(D),(D),89802687,112911792
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),(D),(D),110240324,126837339,(D)
 "26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),(D),(D),338988651,385625937,(D)
 "26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",14669576,16114063,16324671,14860950,16322801,18045678
 "26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",12881912,14265323,14385373,12831725,14216192,15839349
 "26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",(D),20487,(D),(D),18354,16863
 "26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",47650,49885,54263,28790,40505,(D)
